Rows: 1000 Columns: 1000
Too large to print!
Number of tripods: 5000
Optimal placement:
location: (999,318), orientation: NORTH, sum: 27
location: (497,216), orientation: EAST, sum: 27
location: (496,746), orientation: NORTH, sum: 27
location: (496,466), orientation: WEST, sum: 27
location: (496,322), orientation: WEST, sum: 27
location: (495,923), orientation: NORTH, sum: 27
location: (495,922), orientation: NORTH, sum: 27
location: (494,511), orientation: EAST, sum: 27
location: (494,417), orientation: EAST, sum: 27
location: (494,262), orientation: SOUTH, sum: 27
location: (494,41), orientation: WEST, sum: 27
location: (493,863), orientation: WEST, sum: 27
location: (493,800), orientation: NORTH, sum: 27
location: (493,512), orientation: WEST, sum: 27
location: (493,296), orientation: EAST, sum: 27
location: (493,243), orientation: WEST, sum: 27
location: (493,236), orientation: NORTH, sum: 27
location: (493,36), orientation: NORTH, sum: 27
location: (492,954), orientation: NORTH, sum: 27
location: (492,884), orientation: SOUTH, sum: 27
location: (492,801), orientation: SOUTH, sum: 27
location: (492,467), orientation: SOUTH, sum: 27
location: (491,820), orientation: SOUTH, sum: 27
location: (491,534), orientation: WEST, sum: 27
location: (491,278), orientation: NORTH, sum: 27
location: (490,997), orientation: EAST, sum: 27
location: (490,341), orientation: NORTH, sum: 27
location: (489,918), orientation: WEST, sum: 27
location: (489,904), orientation: WEST, sum: 27
location: (489,435), orientation: NORTH, sum: 27
location: (489,324), orientation: EAST, sum: 27
location: (489,247), orientation: EAST, sum: 27
location: (488,436), orientation: SOUTH, sum: 27
location: (488,323), orientation: NORTH, sum: 27
location: (488,130), orientation: SOUTH, sum: 27
location: (487,644), orientation: NORTH, sum: 27
location: (487,449), orientation: SOUTH, sum: 27
location: (487,408), orientation: NORTH, sum: 27
location: (487,270), orientation: WEST, sum: 27
location: (486,645), orientation: NORTH, sum: 27
location: (485,599), orientation: EAST, sum: 27
location: (485,598), orientation: SOUTH, sum: 27
location: (485,504), orientation: WEST, sum: 27
location: (485,503), orientation: WEST, sum: 27
location: (485,462), orientation: NORTH, sum: 27
location: (485,274), orientation: NORTH, sum: 27
location: (485,131), orientation: SOUTH, sum: 27
location: (484,600), orientation: WEST, sum: 27
location: (484,521), orientation: WEST, sum: 27
location: (484,503), orientation: SOUTH, sum: 27
location: (483,992), orientation: NORTH, sum: 27
location: (483,990), orientation: EAST, sum: 27
location: (483,562), orientation: WEST, sum: 27
location: (483,455), orientation: SOUTH, sum: 27
location: (482,991), orientation: SOUTH, sum: 27
location: (482,885), orientation: WEST, sum: 27
location: (482,862), orientation: EAST, sum: 27
location: (482,48), orientation: SOUTH, sum: 27
location: (481,863), orientation: WEST, sum: 27
location: (481,770), orientation: NORTH, sum: 27
location: (480,960), orientation: NORTH, sum: 27
location: (480,921), orientation: NORTH, sum: 27
location: (479,959), orientation: NORTH, sum: 27
location: (479,566), orientation: WEST, sum: 27
location: (479,448), orientation: NORTH, sum: 27
location: (479,293), orientation: EAST, sum: 27
location: (478,958), orientation: SOUTH, sum: 27
location: (478,895), orientation: NORTH, sum: 27
location: (478,776), orientation: NORTH, sum: 27
location: (478,657), orientation: EAST, sum: 27
location: (478,634), orientation: NORTH, sum: 27
location: (478,632), orientation: SOUTH, sum: 27
location: (478,565), orientation: SOUTH, sum: 27
location: (478,420), orientation: WEST, sum: 27
location: (478,282), orientation: EAST, sum: 27
location: (478,224), orientation: SOUTH, sum: 27
location: (477,965), orientation: EAST, sum: 27
location: (477,878), orientation: NORTH, sum: 27
location: (477,872), orientation: WEST, sum: 27
location: (477,471), orientation: NORTH, sum: 27
location: (477,431), orientation: WEST, sum: 27
location: (477,357), orientation: WEST, sum: 27
location: (477,119), orientation: SOUTH, sum: 27
location: (477,6), orientation: SOUTH, sum: 27
location: (476,877), orientation: SOUTH, sum: 27
location: (476,210), orientation: WEST, sum: 27
location: (476,203), orientation: SOUTH, sum: 27
location: (476,118), orientation: WEST, sum: 27
location: (475,800), orientation: WEST, sum: 27
location: (475,700), orientation: NORTH, sum: 27
location: (475,243), orientation: NORTH, sum: 27
location: (474,951), orientation: SOUTH, sum: 27
location: (474,699), orientation: SOUTH, sum: 27
location: (474,333), orientation: EAST, sum: 27
location: (474,249), orientation: NORTH, sum: 27
location: (474,242), orientation: EAST, sum: 27
location: (474,118), orientation: EAST, sum: 27
location: (474,55), orientation: NORTH, sum: 27
location: (473,815), orientation: EAST, sum: 27
location: (473,317), orientation: SOUTH, sum: 27
location: (473,188), orientation: NORTH, sum: 27
location: (472,510), orientation: WEST, sum: 27
location: (472,189), orientation: SOUTH, sum: 27
location: (472,187), orientation: EAST, sum: 27
location: (471,771), orientation: NORTH, sum: 27
location: (471,440), orientation: NORTH, sum: 27
location: (471,301), orientation: WEST, sum: 27
location: (471,283), orientation: WEST, sum: 27
location: (471,229), orientation: EAST, sum: 27
location: (471,114), orientation: SOUTH, sum: 27
location: (470,879), orientation: EAST, sum: 27
location: (470,770), orientation: SOUTH, sum: 27
location: (470,491), orientation: WEST, sum: 27
location: (470,484), orientation: WEST, sum: 27
location: (470,282), orientation: EAST, sum: 27
location: (470,96), orientation: NORTH, sum: 27
location: (470,50), orientation: EAST, sum: 27
location: (469,997), orientation: WEST, sum: 27
location: (469,793), orientation: SOUTH, sum: 27
location: (469,624), orientation: EAST, sum: 27
location: (469,559), orientation: NORTH, sum: 27
location: (469,490), orientation: EAST, sum: 27
location: (469,380), orientation: NORTH, sum: 27
location: (469,277), orientation: EAST, sum: 27
location: (469,196), orientation: NORTH, sum: 27
location: (469,61), orientation: WEST, sum: 27
location: (468,683), orientation: NORTH, sum: 27
location: (468,467), orientation: SOUTH, sum: 27
location: (467,955), orientation: SOUTH, sum: 27
location: (467,938), orientation: SOUTH, sum: 27
location: (467,845), orientation: NORTH, sum: 27
location: (467,361), orientation: NORTH, sum: 27
location: (467,211), orientation: NORTH, sum: 27
location: (466,632), orientation: SOUTH, sum: 27
location: (466,458), orientation: WEST, sum: 27
location: (466,426), orientation: WEST, sum: 27
location: (466,210), orientation: EAST, sum: 27
location: (465,671), orientation: NORTH, sum: 27
location: (465,422), orientation: WEST, sum: 27
location: (465,331), orientation: WEST, sum: 27
location: (465,168), orientation: NORTH, sum: 27
location: (464,421), orientation: EAST, sum: 27
location: (464,167), orientation: EAST, sum: 27
location: (463,708), orientation: SOUTH, sum: 27
location: (462,856), orientation: WEST, sum: 27
location: (462,790), orientation: NORTH, sum: 27
location: (462,593), orientation: NORTH, sum: 27
location: (462,230), orientation: EAST, sum: 27
location: (461,814), orientation: NORTH, sum: 27
location: (461,789), orientation: EAST, sum: 27
location: (461,391), orientation: WEST, sum: 27
location: (460,973), orientation: EAST, sum: 27
location: (460,932), orientation: EAST, sum: 27
location: (460,882), orientation: SOUTH, sum: 27
location: (460,260), orientation: WEST, sum: 27
location: (459,887), orientation: WEST, sum: 27
location: (459,485), orientation: EAST, sum: 27
location: (459,190), orientation: EAST, sum: 27
location: (458,776), orientation: WEST, sum: 27
location: (458,486), orientation: SOUTH, sum: 27
location: (458,191), orientation: SOUTH, sum: 27
location: (457,29), orientation: NORTH, sum: 27
location: (456,986), orientation: NORTH, sum: 27
location: (455,985), orientation: SOUTH, sum: 27
location: (455,832), orientation: NORTH, sum: 27
location: (455,740), orientation: NORTH, sum: 27
location: (455,229), orientation: EAST, sum: 27
location: (455,198), orientation: WEST, sum: 27
location: (455,157), orientation: WEST, sum: 27
location: (455,91), orientation: EAST, sum: 27
location: (455,30), orientation: SOUTH, sum: 27
location: (454,993), orientation: NORTH, sum: 27
location: (454,969), orientation: EAST, sum: 27
location: (454,626), orientation: WEST, sum: 27
location: (454,442), orientation: NORTH, sum: 27
location: (454,139), orientation: WEST, sum: 27
location: (453,994), orientation: WEST, sum: 27
location: (453,369), orientation: SOUTH, sum: 27
location: (452,739), orientation: NORTH, sum: 27
location: (452,573), orientation: WEST, sum: 27
location: (452,512), orientation: EAST, sum: 27
location: (451,559), orientation: WEST, sum: 27
location: (451,546), orientation: NORTH, sum: 27
location: (451,513), orientation: SOUTH, sum: 27
location: (451,360), orientation: NORTH, sum: 27
location: (451,248), orientation: SOUTH, sum: 27
location: (450,634), orientation: EAST, sum: 27
location: (450,613), orientation: WEST, sum: 27
location: (450,550), orientation: SOUTH, sum: 27
location: (450,300), orientation: WEST, sum: 27
location: (450,192), orientation: WEST, sum: 27
location: (449,353), orientation: NORTH, sum: 27
location: (449,166), orientation: EAST, sum: 27
location: (449,142), orientation: NORTH, sum: 27
location: (448,352), orientation: EAST, sum: 27
location: (448,296), orientation: WEST, sum: 27
location: (447,996), orientation: EAST, sum: 27
location: (447,484), orientation: SOUTH, sum: 27
location: (447,386), orientation: EAST, sum: 27
location: (447,380), orientation: WEST, sum: 27
location: (446,759), orientation: WEST, sum: 27
location: (446,435), orientation: NORTH, sum: 27
location: (445,800), orientation: NORTH, sum: 27
location: (445,434), orientation: SOUTH, sum: 27
location: (444,786), orientation: EAST, sum: 27
location: (444,399), orientation: NORTH, sum: 27
location: (444,341), orientation: NORTH, sum: 27
location: (443,400), orientation: SOUTH, sum: 27
location: (443,303), orientation: NORTH, sum: 27
location: (443,194), orientation: WEST, sum: 27
location: (441,729), orientation: SOUTH, sum: 27
location: (441,502), orientation: NORTH, sum: 27
location: (440,912), orientation: EAST, sum: 27
location: (440,759), orientation: NORTH, sum: 27
location: (440,16), orientation: WEST, sum: 27
location: (439,953), orientation: NORTH, sum: 27
location: (437,999), orientation: WEST, sum: 27
location: (437,3), orientation: SOUTH, sum: 27
location: (436,690), orientation: EAST, sum: 27
location: (436,667), orientation: NORTH, sum: 27
location: (435,792), orientation: NORTH, sum: 27
location: (435,666), orientation: SOUTH, sum: 27
location: (435,556), orientation: WEST, sum: 27
location: (434,910), orientation: WEST, sum: 27
location: (434,595), orientation: EAST, sum: 27
location: (433,945), orientation: NORTH, sum: 27
location: (433,875), orientation: EAST, sum: 27
location: (432,895), orientation: SOUTH, sum: 27
location: (432,827), orientation: EAST, sum: 27
location: (432,613), orientation: SOUTH, sum: 27
location: (432,284), orientation: NORTH, sum: 27
location: (432,238), orientation: EAST, sum: 27
location: (432,95), orientation: NORTH, sum: 27
location: (431,976), orientation: SOUTH, sum: 27
location: (431,849), orientation: EAST, sum: 27
location: (431,668), orientation: NORTH, sum: 27
location: (431,96), orientation: SOUTH, sum: 27
location: (431,94), orientation: EAST, sum: 27
location: (430,669), orientation: SOUTH, sum: 27
location: (430,407), orientation: WEST, sum: 27
location: (430,94), orientation: NORTH, sum: 27
location: (429,849), orientation: WEST, sum: 27
location: (429,154), orientation: NORTH, sum: 27
location: (429,41), orientation: EAST, sum: 27
location: (428,397), orientation: EAST, sum: 27
location: (428,323), orientation: WEST, sum: 27
location: (427,513), orientation: SOUTH, sum: 27
location: (427,389), orientation: NORTH, sum: 27
location: (426,578), orientation: SOUTH, sum: 27
location: (426,508), orientation: EAST, sum: 27
location: (426,469), orientation: SOUTH, sum: 27
location: (426,388), orientation: SOUTH, sum: 27
location: (426,293), orientation: EAST, sum: 27
location: (426,28), orientation: EAST, sum: 27
location: (426,3), orientation: WEST, sum: 27
location: (425,791), orientation: SOUTH, sum: 27
location: (425,752), orientation: NORTH, sum: 27
location: (425,144), orientation: NORTH, sum: 27
location: (425,142), orientation: SOUTH, sum: 27
location: (424,970), orientation: EAST, sum: 27
location: (424,790), orientation: WEST, sum: 27
location: (424,682), orientation: SOUTH, sum: 27
location: (424,593), orientation: NORTH, sum: 27
location: (424,558), orientation: EAST, sum: 27
location: (424,346), orientation: SOUTH, sum: 27
location: (424,157), orientation: NORTH, sum: 27
location: (424,143), orientation: EAST, sum: 27
location: (424,37), orientation: WEST, sum: 27
location: (423,894), orientation: SOUTH, sum: 27
location: (422,449), orientation: SOUTH, sum: 27
location: (422,2), orientation: NORTH, sum: 27
location: (421,511), orientation: SOUTH, sum: 27
location: (420,932), orientation: WEST, sum: 27
location: (420,278), orientation: SOUTH, sum: 27
location: (420,122), orientation: NORTH, sum: 27
location: (419,770), orientation: NORTH, sum: 27
location: (419,151), orientation: NORTH, sum: 27
location: (419,71), orientation: EAST, sum: 27
location: (419,64), orientation: NORTH, sum: 27
location: (419,55), orientation: WEST, sum: 27
location: (418,65), orientation: WEST, sum: 27
location: (417,911), orientation: SOUTH, sum: 27
location: (417,830), orientation: NORTH, sum: 27
location: (417,529), orientation: WEST, sum: 27
location: (417,472), orientation: NORTH, sum: 27
location: (417,271), orientation: SOUTH, sum: 27
location: (417,65), orientation: SOUTH, sum: 27
location: (415,926), orientation: EAST, sum: 27
location: (415,896), orientation: WEST, sum: 27
location: (415,894), orientation: NORTH, sum: 27
